uf,nsorteio,totrecursos,tot_os,pop,purb,p_secundario,cod_ibge6,pib_capita_02,op_01_04,reeleito,ENEP2000,ENLP2000,pref_idade_tse,comarca,reeleito_2004,p_cad_pref,rec_transf_correntes,gini_ipea,fiscalizacoes,valor_fiscalizado,winmargin2000,winmargin2000_inclost,incumbent,vereador9600,pmismanagement,elected1,first,lpib02,lpop,pref_masc,party_d1,party_d3,party_d4,party_d5,party_d6,party_d7,party_d8,party_d9,party_d10,party_d11,party_d12,party_d13,party_d14,party_d15,party_d16,party_d17,party_d18,pref_escola,sorteio1,sorteio2,sorteio3,sorteio4,sorteio5,sorteio6,sorteio7,sorteio8,sorteio9,sorteio10,media2,vereador_eleit,mun_novo,exp_prefeito,winmargin,samepartygov98,lrec_trans,lfunc_ativ,lrec_fisc,ncorrupt,valor_corrupt,pcorrupt,ncorrupt_os,dcorrupt_desvio,dcorrupt_licitacao,dcorrupt_superfat,dcorrupt,ncorrupt_desvio,ncorrupt_licitacao,ncorrupt_superfat,corrupt_desvio,corrupt_licitacao,corrupt_superfat,pcorrupt_desvio,pcorrupt_licitacao,pcorrupt_superfat,shcorrupt_desvio,shcorrupt_licitacao,shcorrupt_superfat,dmismanagement,uf_d1,uf_d2,uf_d3,uf_d4,uf_d5,uf_d6,uf_d7,uf_d8,uf_d9,uf_d10,uf_d11,uf_d12,uf_d13,uf_d14,uf_d15,uf_d16,uf_d17,uf_d18,uf_d19,uf_d20,uf_d21,uf_d22,uf_d23,uf_d24,uf_d25,uf_d26,esample2
RS,3,2934787.04,,39770,.87560976,.38502759,887183,10333.529,0,1,5.2183909,4.333333,57,1,0,.30769232,22561422.3425,.59500003,68,2934787.04,.04511562,,0,,,0,0,.032808825,10.590868,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.00051253743,0,1,.04511562,0,16.931751,7.100852,14.892145,2,54750,.018655527,.029411765,1,1,0,1,1,1,0,30000,24750,0,.010222207,.0084333206,0,.014705882,.014705882,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,10,262558.1,21,2867,.30205789,.18316327,887384,32202.32,0,1,1.9705858,1.8,45,0,0,.66666669,3750578.175,.52700001,21,262558.1,.32975087,,0,,3.6666667,0,0,1.1694534,7.9610214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,.0038676406,1,0,.32975087,0,15.137421,4.0073333,12.478228,1,7173.46,.027321419,.047619049,0,1,0,1,0,1,0,0,7173.46,0,0,.027321419,0,0,.047619049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,11,1310051.06,39,12822,.68585247,.31115311,887393,5035.7217,0,0,4.0056028,2.6129031,50,1,1,.27272728,6709724.805,.61799997,39,1310051.06,.0119946,,0,0,,0,1,-.68602824,9.4589176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,.00097097852,0,1,.0119946,0,15.719069,5.9375362,14.085577,1,18830.08,.014373546,.025641026,0,1,0,1,0,1,0,0,18830.08,0,0,.014373546,0,0,.025641026,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,5,744457.4,32,7212,.22518025,.1937464,887525,6514.5112,0,0,3.6518805,3.521739,48,0,1,.33333334,4089066.59,.49700001,32,744457.4,.11144194,,0,1,2.6428571,0,1,-.42855293,8.883502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,.0017560975,1,0,.11144194,0,15.223827,4.9767337,13.520411,1,0,0,.03125,1,0,0,1,1,0,0,0,0,0,0,0,0,.03125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,6,1603238.16,33,8107,.89934623,.29586631,887543,4645.7676,0,0,4.8484693,4.2631578,52,1,1,.22222222,4413359.775,.61900002,33,1603238.16,.18227395,.18227395,1,0,2.7692308,0,1,-.7666285,9.0004835,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.0013390864,0,0,.18227395,0,15.300147,5.5174527,14.287536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,4,621882.92,44,2691,.2378298,.15207632,887655,10562.262,0,0,1.8259361,1.5283018,46,0,0,.77777779,3156471.1425,.59600002,44,621882.92,.16518846,,0,0,1.8,0,1,.054702304,7.8976684,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.0043457267,1,0,.16518846,0,14.964965,4.919981,13.340508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,8,1581030.03,39,5751,.67796904,.32756814,887713,5770.8452,0,0,3.491729,2.7931035,56,1,0,.44444445,4001063.265,.56599998,39,1581030.03,.042757183,,0,0,,0,1,-.54976648,8.6571293,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,.0020220175,0,0,.042757183,0,15.20207,5.5053315,14.273587,1,109000,.068942398,.025641026,0,1,0,1,0,1,0,0,109000,0,0,.068942398,0,0,.025641026,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,8,1476560.6,35,7799,.35107064,.22600383,887753,6033.3804,0,1,2.2502997,1.9756097,54,0,0,.55555558,4212334.8825,.57200003,35,1476560.6,.079767227,,0,,,0,0,-.50527763,8.961751,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,.0013477089,0,0,.079767227,0,15.253528,5.5909872,14.205226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,11,1779942.2,31,14744,.60973954,.32229814,887783,8726.5654,0,0,4.8431673,4.2631578,35,1,0,.22222222,8313720.165000001,.59799999,31,1779942.2,.015820831,,0,0,,1,1,-.13621324,9.5985918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,.00080192462,0,0,.015820831,1,15.933417,5.6629605,14.392092,2,10971.85,.0061641606,.064516127,1,0,0,1,2,0,0,10971.85,0,0,.0061641606,0,0,.064516127,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,6,5244952.28,41,65016,.86055738,.42801422,887843,8524.0313,0,0,5.55128,4.4567904,55,1,1,.36842105,37492760.66,.55900002,41,5244952.28,.034748614,.034748614,1,0,4.1999998,0,1,-.15969573,11.082389,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.00043625009,0,1,.034748614,0,17.439659,7.0121155,15.472776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,7,454889.53,22,2875,.4132174,.30344158,887967,9628.7744,0,0,2.2251415,2.3142855,48,0,0,.33333334,3108769,.449,22,454889.53,.020408154,.020408154,1,0,3.5,0,1,-.037829131,7.9638081,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.0037313432,1,0,.020408154,0,14.949738,4.3307333,13.02781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,10,1844512.87,35,16989,.69639176,.31508222,888063,6007.6279,0,1,4.0650344,4.1724133,57,1,0,.36363637,7878436.207500001,.57800001,35,1844512.87,.04652971,,0,,1.7857143,0,0,-.5095551,9.7403212,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,.00078621972,0,1,.04652971,0,15.87964,6.1717005,14.427726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,3,1656776.36,,16291,.85175866,.33471876,888233,5853.665,0,0,3.3912475,3.4571426,53,1,0,.45454547,7756343.24,.60399997,64,1656776.36,.086259693,,0,0,,0,1,-.53551716,9.6983681,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.00092968222,0,1,.086259693,0,15.864021,6.1779442,14.320384,1,0,0,.015625,1,0,0,1,1,0,0,0,0,0,0,0,0,.015625,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,7,885886.1,22,22166,.58138591,.32433912,888323,145252.47,0,0,4.2100983,3.5957446,35,1,1,.15384616,46060932.86,.56800002,22,885886.1,.022369146,.47270259,1,1,5.6666665,1,1,2.6758883,10.006315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.00068227143,0,0,.022369146,0,17.645475,7.3118863,13.694344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,10,1273274.87,34,4310,.30394432,.23045112,888338,4456.3066,0,0,3.3046007,2.7931035,43,0,0,.22222222,3266060.5,.49200001,34,1273274.87,.070751756,.070751756,1,0,2.5833333,1,1,-.80826479,8.3686934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,.0024820738,1,1,.070751756,0,14.999095,5.480639,14.057103,1,1408,.0011058099,.029411765,1,0,0,1,1,0,0,1408,0,0,.0011058099,0,0,.029411765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,11,4117277.98,51,61234,.59106052,.30860147,888383,11893.688,0,0,4.2439675,4.4117641,62,1,0,.06666667,27711047.3025,.48100001,51,4117277.98,.11917996,,0,0,,0,1,.17342278,11.022458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,.00034638832,0,1,.11917996,0,17.137342,6.7250338,15.230702,2,58800,.01428128,.039215688,1,1,0,1,1,1,0,13800,45000,0,.0033517289,.010929551,0,.019607844,.019607844,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
RS,3,3476728.47,,19466,.82297337,.37745962,888403,15329.983,0,1,3.4777181,3.521739,51,1,0,.33333334,12078704.75,.52399999,77,3476728.47,.090722114,,0,,,0,0,.4272255,9.8764248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.00062051846,0,0,.090722114,0,16.306955,5.8522024,15.061603,1,24000,.0069030412,.012987013,0,1,0,1,0,1,0,0,24000,0,0,.0069030412,0,0,.012987013,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MS,3,7675659.47,78,29484,.63824445,.28341183,956183,5317.8613,0,1,8.0058479,5.260869,43,1,0,0,15001942.5575,.63,78,7675659.47,.35787413,,0,,.78787881,0,0,-.63151383,10.291603,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.00059873721,0,0,.35787413,0,16.523691,6.4599047,15.853565,2,274888.88,.035813063,.025641026,0,1,0,1,0,2,0,0,274888.88,0,0,.035813063,0,0,.025641026,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,10,3300889.93,42,7955,.55562538,.17950803,956203,6985.9854,0,1,3.2030454,3,41,1,0,.44444445,6534123.4875,.54000002,42,3300889.93,.63310349,,0,,1.4736842,0,0,-.358679,8.9815559,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,.0016787912,0,0,.63310349,0,15.692549,5.9839363,15.009703,2,33100,.010027599,.047619049,1,1,0,1,1,1,0,33100,0,0,.010027599,0,0,.023809524,.023809524,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,8,5824118.36,35,10625,.68301177,.21122511,956323,5444.4512,0,0,3.9949551,2.7931035,51,1,1,.33333334,6823724.1175,.477,35,5824118.36,.075752586,,0,0,,0,1,-.60798818,9.2709646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,.0011873351,0,1,.075752586,0,15.735916,5.8777356,15.577518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,4,30563324.05,98,164949,.90893549,.40563086,956493,5979.4326,1,0,11.020549,7.8108106,53,1,1,.17647059,85642881.4725,.62199998,98,30563324.05,.054557025,,0,1,.77777779,0,1,-.51425946,12.013391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.0001557347,0,0,.054557025,1,18.265697,8.2106676,17.235312,1,62641,.0020495481,.010204081,0,1,0,1,0,1,0,0,62641,0,0,.0020495481,0,0,.010204081,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,11,5661328.37,50,19111,.85186541,.35378641,956503,3635.5916,0,1,4.0444846,3.2702701,40,1,0,.36363637,8257905.942500001,.58700001,50,5661328.37,.20717779,,0,,,0,0,-1.0118133,9.8580198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.00088240014,0,0,.20717779,0,15.926682,6.2766433,15.54917,5,146550.2,.025886187,.1,1,0,1,1,4,0,1,144411.81,0,2138.3999,.025508467,0,.00037772051,.079999998,0,.02,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,8,3441040.52,35,13617,.67995888,.24013279,956553,6213.5557,0,0,5.0411272,3.8571427,36,1,0,.11111111,7872945.362500001,.59299999,35,3441040.52,.066388726,,0,1,,1,1,-.47585174,9.5190744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,.001148252,0,0,.066388726,1,15.878942,6.1136823,15.051285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,6,2485513.73,39,4054,.32141095,.26291078,956633,9159.2432,0,0,3.3093929,3,48,0,1,.33333334,6462452.685000001,.50800002,39,2485513.73,.044003129,.044003129,1,0,.42105263,0,1,-.087821551,8.3074589,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.003200569,0,1,.044003129,0,15.68152,5.5683446,14.72599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,6,13310269.06,48,36662,.89089519,.27272728,956693,7151.7856,0,1,7.1879506,4.8285713,64,1,0,.30769232,19395005.9025,.52999997,48,13310269.06,,,0,,1.1538461,0,0,-.33522305,10.509496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,.00053687947,0,0,1,0,16.780527,6.9460139,16.404047,1,64833.332,.0048709256,.020833334,0,1,0,1,0,1,0,0,64833.332,0,0,.0048709256,0,0,.020833334,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,5,8433550.640000001,41,38406,.83390617,.29309532,956753,5704.5361,0,1,6.0289369,4.1219511,46,1,0,.30769232,16839679.68,.60799998,46,8433550.640000001,.17063904,,0,,.51851851,0,0,-.56132346,10.555969,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,.00047998817,0,0,.17063904,0,16.639248,6.812345,15.947728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,7,2653989.95,39,10215,.567303,.13281539,956758,2575.3,0,1,4.5431247,3.24,40,0,0,.44444445,7046347.53,.54699999,39,2653989.95,.32251522,,0,,2.625,0,0,-1.356619,9.2316122,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.0016759776,1,0,.32251522,0,15.76802,5.7071104,14.791574,3,16700,.0062924125,.07692308,1,0,0,1,3,0,0,16700,0,0,.0062924125,0,0,.07692308,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,4,2169023.14,55,5432,.68832844,.26908988,956853,4705.2861,0,0,5.8544035,4.7647057,54,0,0,.22222222,3421442.435,.51999998,55,2169023.14,.05290696,,0,1,.7241379,0,1,-.7538985,8.6000624,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,.0021876518,0,0,.05290696,0,15.045573,5.3981628,14.589787,1,34339,.015831551,.018181818,1,0,0,1,1,0,0,34339,0,0,.015831551,0,0,.018181818,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,9,5416173.98,30,16821,.81035608,.37852567,956892,15556.799,0,0,7.4625278,5.260869,53,1,1,.18181819,15845180.1775,.68900001,30,5416173.98,.012754261,,0,0,.73333335,0,1,.44191271,9.7303829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,.00099036645,0,0,.012754261,0,16.578377,6.1463294,15.5049,1,33000,.0060928618,.033333335,0,1,0,1,0,1,0,0,33000,0,0,.0060928618,0,0,.033333335,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,2,2337215.01,81,5779,.6132549,.27972904,956963,4274.02,0,0,3.9972982,2.3142855,55,0,0,.55555558,4084166.23,.58700001,81,2337215.01,.16625035,.16625035,1,0,.96428573,0,1,-.8500303,8.6619864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,.0022360249,1,0,.16625035,0,15.222629,5.0751739,14.664471,3,470405.34,.20126747,.037037037,0,1,1,1,0,2,1,0,470405.38,0,0,.20126748,0,0,.024691358,.012345679,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,9,3331396.88,34,10249,.76612353,.21430922,966428,4093.7937,0,1,4.1874733,4.2631578,35,0,0,.33333334,6288272.75,.67699999,34,3331396.88,.47925141,,0,,2.0625,0,0,-.89311302,9.2349358,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,.0014681892,1,0,.47925141,0,15.654197,5.5984221,15.018902,2,416500,.12502263,.05882353,0,1,0,1,0,2,0,0,416500,0,0,.12502263,0,0,.05882353,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,3,24211722.2,90,28200,.68670213,.20871846,966533,3328.9277,0,1,3.9274909,2.8139534,39,0,0,.45454547,12695621.615,.64399999,89,24211722.2,.098363519,,0,,.7027027,0,0,-1.0999348,10.247077,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,.00071937742,0,0,.098363519,0,16.356768,6.1441855,17.002348,1,133350,.0055076629,.011235955,0,1,0,1,0,1,0,0,133350,0,0,.0055076629,0,0,.011235955,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,5,4910688.11,35,12063,.656636,.25195414,966643,3793.6567,0,0,4.5142441,3.1025639,50,1,0,.45454547,5422443.476666667,.60699999,35,4910688.11,.288789,.288789,1,0,1.0526316,0,1,-.96925467,9.3978977,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,.0011383628,0,0,.288789,0,15.506057,5.655992,15.406924,2,193400,.039383482,.057142857,1,1,0,1,1,1,0,185400,8000,0,.037754383,.0016290996,0,.028571429,.028571429,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,10,911188.45,24,4690,.37782517,.14840741,966646,7070.5933,0,0,3.4993289,2.7931035,37,0,0,.33333334,2832012.95,.56800002,24,911188.45,.0023188591,.0023188591,1,0,1,1,1,-.34664071,8.4531879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,.0020867146,1,0,.0023188591,0,14.856499,4.4188404,13.722505,1,9800,.010755185,.041666668,1,0,0,1,1,0,0,9800,0,0,.010755185,0,0,.041666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,5,14450938.4,33,19316,.83583558,.39026034,966648,11521.886,0,1,5.4054775,3.521739,41,0,0,.44444445,17465852.1775,.55000001,33,14450938.4,.21517476,,0,,.40909091,0,0,.14166321,9.8686886,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,.00071270193,1,0,.21517476,0,16.675758,6.3279366,16.486269,1,44000,.003044785,.030303031,1,0,0,1,1,0,0,44000,0,0,.003044785,0,0,.030303031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,2,2083511.44,73,3736,.82708782,.34818146,966788,3969.5325,0,1,7.1863503,5.4000001,33,0,0,.11111111,2201419.666666667,.57499999,73,2083511.44,.10787672,,0,,.71875,0,0,-.92393672,8.225771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,.0025751074,1,0,.10787672,0,14.604613,5.0304379,14.549565,3,1400124.6,.67200238,.04109589,0,1,0,1,0,3,0,0,1400124.6,0,0,.67200238,0,0,.04109589,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,11,47433111.01,64,43012,.67599738,.2443323,966798,4261.7256,0,0,9.2651215,8.0476189,48,1,0,.15384616,12227782.84,.60900003,64,47433111.01,.1521194,,0,0,,0,1,-.85291094,10.669234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.0005571986,0,0,.1521194,0,16.319221,6.4425402,17.674831,3,186780.73,.0039377711,.046875,1,0,0,1,3,0,0,186780.72,0,0,.0039377706,0,0,.046875,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,10,1054034.02,24,8866,.53925109,.1924437,966841,5017.6138,0,0,3.1324325,2.6129031,47,0,1,.22222222,4029659.005,.611,25,1054034.02,.35545501,,0,0,3,0,1,-.68963063,9.0899792,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,.0016330974,1,0,.35545501,0,15.209192,5.4249501,13.868135,2,10200,.0096771074,.079999998,1,1,0,1,1,1,0,10200,0,0,.0096771074,0,0,.039999999,.039999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,9,4742287.86,35,12740,.85910517,.23829001,966853,7322.5771,0,0,5.9729495,5.7619042,45,1,0,.27272728,8426200.737500001,.583,35,4742287.86,.3005583,.3005583,1,0,.9375,0,1,-.31162274,9.4525023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,.0012555644,0,1,.3005583,0,15.946856,6.1633148,15.37203,3,212300,.044767421,.085714288,1,1,1,1,1,1,1,100000,107500,4800,.021086868,.022668384,.0010121696,.028571429,.028571429,.028571429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,6,3206963.88,39,4675,.51508021,.22210744,966898,4807.3667,0,1,5.0960283,2.6129031,65,0,0,.11111111,3744062.805,.56,40,3206963.88,.0056422055,,0,,.30769232,0,0,-.73243564,8.4499846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,.0022613066,0,0,.0056422055,1,15.135682,5.1704841,14.980835,1,68000,.021203855,.025,0,1,0,1,0,1,0,0,68000,0,0,.021203855,0,0,.025,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,7,38628905.78,47,74831,.90478545,.34550563,966913,5056.9307,0,0,6.0512347,4.9999995,31,1,1,.26666668,35159553.645,.55900002,47,38628905.78,.043141872,.043141872,1,1,.54545456,1,1,-.68182534,11.222987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,.00033617966,0,0,.043141872,1,17.375406,7.0335064,17.469511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,3,1378861.29,74,15583,.64365011,.19113068,966983,4337.3076,0,0,5.4015484,4.4814811,37,1,0,.18181819,7825432.654999999,.58600003,75,13103757.51,.11588237,,0,0,.98039216,0,1,-.83533132,9.6539354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,.0012106538,0,0,.11588237,0,15.87289,5.4249501,14.136768,2,290195,.21045989,.026666667,1,1,0,1,1,1,0,193309,96886,0,.14019467,.070265226,0,.013333334,.013333334,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
